driver_id,week,anomaly_score,is_anomaly
D156,17,-0.46742636326097814,False
D156,18,-0.4798826187249404,False
D156,19,-0.46756554683705825,False
D156,20,-0.46755851658062525,False
D156,21,-0.5533168703397923,True
D156,22,-0.5822807130256966,True
D156,23,-0.6015375420167549,True
D156,24,-0.565632889637795,True
D157,1,-0.4602753638832089,False
D157,2,-0.4844411936204936,False
D157,3,-0.4891541769330835,False
D157,4,-0.47177575622139345,False
D157,5,-0.5119691307347699,False
D157,6,-0.547447549865873,True
D157,7,-0.4450702685401352,False
D157,8,-0.43369289835528596,False
D157,9,-0.46182729121795896,False
D157,10,-0.4588212328003078,False
D157,11,-0.43817814577844644,False
D157,12,-0.4587784147689359,False
D157,13,-0.4881202507546335,False
D157,14,-0.49553304629423783,False
D157,15,-0.4966615246202335,False
D157,16,-0.46761848387879024,False
D157,17,-0.49655151172604817,False
D157,18,-0.6054877727875346,True
D157,19,-0.5455583052014961,True
D157,20,-0.45692535262567435,False
D157,21,-0.5173108708983168,False
D157,22,-0.5370249142152856,True
D157,23,-0.4832903496241214,False
D157,24,-0.46186104303352254,False
D157,25,-0.4657062264678706,False
D157,26,-0.4872821130676186,False
D158,1,-0.4143298194092579,False
D158,2,-0.42216678119126017,False
D158,3,-0.4327935166291767,False
D158,4,-0.41196838411115666,False
D158,5,-0.4267251915426022,False
D158,6,-0.45991444946653653,False
D158,7,-0.45638519399668454,False
D158,8,-0.4308519486839816,False
D158,9,-0.44180157395772696,False
D158,10,-0.4088871419757583,False
D158,11,-0.4895455918239637,False
D158,12,-0.4257316828157952,False
D158,13,-0.44400427945226306,False
D158,14,-0.44684649651908676,False
D158,15,-0.42718114203197605,False
D158,16,-0.4395644122590651,False
D158,17,-0.4462165311178079,False
D158,18,-0.4277110802535307,False
D158,19,-0.4290252367887237,False
D158,20,-0.44394071764473203,False
D158,21,-0.4456045344416276,False
D158,22,-0.456053037782373,False
D158,23,-0.44184108611621625,False
D158,24,-0.4407561567604193,False
D158,25,-0.4710446696059421,False
D158,26,-0.43435323748079585,False
D159,1,-0.4657624989762123,False
D159,2,-0.4648843401857409,False
D159,3,-0.4807739476507771,False
D159,4,-0.5028443872597081,False
D159,5,-0.5037012486797905,False
D159,6,-0.5198289117286373,False
D159,7,-0.4442948687407521,False
D159,8,-0.4459510941932614,False
D159,9,-0.4323536904275838,False
D159,10,-0.4668164936288057,False
D159,11,-0.4959831760824751,False
D159,12,-0.45776589267687245,False
D159,13,-0.47505252143878046,False
D159,14,-0.4582942371615063,False
D159,15,-0.4623728230654081,False
D159,16,-0.5179590102606507,False
D159,17,-0.49458622178200445,False
D159,18,-0.48687121811125705,False
D159,19,-0.5412993775206367,True
D159,20,-0.4663812589099114,False
D159,21,-0.5533940565479616,True
D159,22,-0.5194548258766705,False
D159,23,-0.5107060783702869,False
D159,24,-0.5917917791018827,True
D160,1,-0.49797563860435573,False
D160,2,-0.4502090886637345,False
D160,3,-0.4944189009509832,False
D160,4,-0.5289964317837718,False
D160,5,-0.46957791030624146,False
D160,6,-0.4872911153953206,False
D160,7,-0.471268220625526,False
D160,8,-0.4843924064466713,False
D160,9,-0.5093941590758866,False
D160,10,-0.45324441721277003,False
D160,11,-0.46972220511045853,False
D160,12,-0.456669607418914,False
D160,13,-0.5136139079451219,False
D160,14,-0.5116626156357027,False
D160,15,-0.4722396401925112,False
D160,16,-0.4697150804275571,False
D160,17,-0.4733789106339705,False
D160,18,-0.49663280033144164,False
D160,19,-0.5133710798297175,False
D160,20,-0.5458110791313894,True
D160,21,-0.5002386898727403,False
D160,22,-0.4757262204077792,False
D160,23,-0.5334141009545993,False
D160,24,-0.4580443540825262,False
D160,25,-0.5114573405525051,False
D160,26,-0.44197744918081544,False
D161,1,-0.4955584379936464,False
D161,2,-0.5300946444929231,False
D161,3,-0.4762366965327103,False
D161,4,-0.5446138916057655,True
D161,5,-0.5507080292435698,True
D161,6,-0.5420733554852941,True
D161,7,-0.6056089349901073,True
D161,8,-0.6188314663350776,True
D161,9,-0.5808787578959913,True
D161,10,-0.6265664017440767,True
D161,11,-0.6237986436655998,True
D162,1,-0.4729053417442496,False
D162,2,-0.5379266718304341,True
D162,3,-0.4508611149437373,False
D162,4,-0.509874384383176,False
D162,5,-0.4686593626232286,False
D162,6,-0.4691721978825141,False
D162,7,-0.4599193427094535,False
D162,8,-0.4870130260183845,False
D162,9,-0.4893160336181421,False
D162,10,-0.5067484185555013,False
D162,11,-0.424866957908417,False
D162,12,-0.43430280533425136,False
D162,13,-0.47683694422308,False
D162,14,-0.5392432283262425,True
D162,15,-0.5096454960542897,False
D162,16,-0.5140279801508413,False
D162,17,-0.49680757703924916,False
D162,18,-0.49710562239039124,False
D162,19,-0.4903701637239613,False
D162,20,-0.507429225628372,False
D162,21,-0.4902146803360487,False
D162,22,-0.45827717557055775,False
D162,23,-0.4800405992192845,False
D162,24,-0.5454593691830366,True
D162,25,-0.48303119900384706,False
D162,26,-0.49655451877273094,False
D163,1,-0.45064455455352004,False
D163,2,-0.41188871562259144,False
D163,3,-0.4263288889782497,False
D163,4,-0.4175010142753707,False
D163,5,-0.45522524223226335,False
D163,6,-0.41557888137273197,False
D163,7,-0.4437620602302819,False
D163,8,-0.4311889539750186,False
D163,9,-0.4950113175902479,False
D163,10,-0.4399953834231642,False
D163,11,-0.4272548847328996,False
D163,12,-0.4582858373634305,False
D163,13,-0.47852060308144445,False
D163,14,-0.4292528885623032,False
D163,15,-0.44891048567884634,False
D163,16,-0.49516506854999026,False
D164,1,-0.44763705006225113,False
D164,2,-0.4128597486540412,False
D164,3,-0.4479480198620156,False
D164,4,-0.41609601415178155,False
D164,5,-0.4395949919237643,False
D164,6,-0.4290698369182546,False
D164,7,-0.4181330132954342,False
D164,8,-0.43835996861407184,False
D164,9,-0.4438771452939231,False
D164,10,-0.449532423734867,False
D164,11,-0.4450266886354608,False
D164,12,-0.41601206898860515,False
D164,13,-0.4254675715739209,False
D164,14,-0.4214939763609741,False
D164,15,-0.42972175306854393,False
D164,16,-0.42577481824196745,False
D164,17,-0.4202618925169884,False
D164,18,-0.4313349877398472,False
D164,19,-0.4698362741567763,False
D164,20,-0.4906321849410851,False
D164,21,-0.4286042140738846,False
D164,22,-0.43095096265473426,False
D164,23,-0.43386760673035973,False
D164,24,-0.45813815411990977,False
D164,25,-0.4279956412277761,False
D164,26,-0.41659489384630594,False
D165,1,-0.4330389893589026,False
D165,2,-0.4369545365712999,False
D165,3,-0.4311074743465337,False
D165,4,-0.4418761193037863,False
D165,5,-0.4297754572141642,False
D165,6,-0.4342861820642672,False
D165,7,-0.426565136625977,False
D165,8,-0.42713216763073936,False
D165,9,-0.4272459697485697,False
D165,10,-0.41244425366921206,False
D165,11,-0.4149346600167936,False
D166,1,-0.5047341842549271,False
D166,2,-0.4850475034279548,False
D166,3,-0.5277326209266933,False
D166,4,-0.5367401966648119,True
D166,5,-0.4763821618160315,False
D166,6,-0.557907050777142,True
D166,7,-0.46283806984222736,False
D166,8,-0.47709181247820903,False
D166,9,-0.4470898984764921,False
D166,10,-0.4989526589109275,False
D166,11,-0.44367209908349914,False
D166,12,-0.4507498760970132,False
D166,13,-0.4951139459838238,False
D166,14,-0.46950837735296147,False
D166,15,-0.5179111776774976,False
D166,16,-0.4478604159228856,False
D166,17,-0.5177372097198538,False
D166,18,-0.47219533998200725,False
D166,19,-0.5321632646252238,False
D166,20,-0.43962058528043607,False
D166,21,-0.4392409776360216,False
D166,22,-0.46170570520134147,False
D166,23,-0.4463881818821411,False
D166,24,-0.5112851273817732,False
D166,25,-0.46524707326162285,False
D166,26,-0.48659762061770356,False
D167,1,-0.46961776709569286,False
D167,2,-0.4962361959931954,False
D167,3,-0.4962770192298293,False
D167,4,-0.4192527400497732,False
D167,5,-0.4484486920701325,False
D167,6,-0.4494682702109056,False
D167,7,-0.44217198495929166,False
D167,8,-0.46057948759068823,False
D167,9,-0.44502614784414296,False
D167,10,-0.4351287751921361,False
D167,11,-0.4490044731228245,False
D167,12,-0.4897112696322805,False
D167,13,-0.49399017095282777,False
D167,14,-0.46645289818500235,False
D167,15,-0.44859702984227895,False
D167,16,-0.4483118681911945,False
D167,17,-0.4402914946946335,False
D167,18,-0.46425931068277787,False
D167,19,-0.5486079894424251,True
D167,20,-0.4741148181863286,False
D167,21,-0.4376367401366766,False
D167,22,-0.4448668001252749,False
D167,23,-0.48374341022301337,False
D167,24,-0.4494689004381683,False
D167,25,-0.4589835642135155,False
D167,26,-0.4486066487344544,False
D168,1,-0.4167261924914248,False
D168,2,-0.43766263113590903,False
D168,3,-0.5185370493166261,False
D168,4,-0.4324284485798425,False
D168,5,-0.4594838910993478,False
D168,6,-0.4129355925290071,False
D168,7,-0.47019084433908886,False
D168,8,-0.4301329139068213,False
D168,9,-0.475185966225488,False
D168,10,-0.46662905546684075,False
D168,11,-0.46457331985322153,False
D168,12,-0.42537562734273027,False
D168,13,-0.46240168627509654,False
D168,14,-0.4302371382897974,False
D168,15,-0.44889424237555964,False
D168,16,-0.43342944928695637,False
D168,17,-0.4486199393049093,False
D168,18,-0.47961788369942526,False
D168,19,-0.47033609713158925,False
D168,20,-0.4813836110199121,False
D168,21,-0.5169671857370917,False
D168,22,-0.4876147920028038,False
D168,23,-0.4658481137090064,False
D168,24,-0.4992989800121979,False
D168,25,-0.4336384296632635,False
D168,26,-0.4979101094420832,False
D169,1,-0.45144055997046467,False
D169,2,-0.4334429215324826,False
D169,3,-0.42927861046317395,False
D169,4,-0.4505430644100468,False
D169,5,-0.4380582428108181,False
D169,6,-0.4427388290866837,False
D169,7,-0.45037923010811937,False
D169,8,-0.4739307831279124,False
D169,9,-0.44186940528974206,False
D169,10,-0.4673752185215181,False
D169,11,-0.46336986996306684,False
D169,12,-0.47047286229918417,False
D169,13,-0.44149607567186,False
D169,14,-0.4313279698214331,False
D169,15,-0.4713192861070196,False
D169,16,-0.4255416991833197,False
D169,17,-0.43384841852346084,False
D169,18,-0.44162118310497134,False
D169,19,-0.42467065085668493,False
D169,20,-0.44455749056439636,False
D169,21,-0.4532118085854677,False
D169,22,-0.46634808233204195,False
D169,23,-0.4507042787491269,False
D169,24,-0.5033674233599169,False
D169,25,-0.43339481867177465,False
D169,26,-0.44231448009833724,False
D170,1,-0.5139227036078946,False
D170,2,-0.5082959146832235,False
D170,3,-0.4804614786880184,False
D170,4,-0.5154968534086175,False
D170,5,-0.4553178286119787,False
D170,6,-0.47794420557018574,False
D170,7,-0.4674430121850722,False
D170,8,-0.44277462391274824,False
D170,9,-0.5211180587625467,False
D170,10,-0.4681712451385198,False
D170,11,-0.47947831029363885,False
D170,12,-0.47347832243173804,False
D170,13,-0.5429289917892856,True
D170,14,-0.5122249365166481,False
D170,15,-0.47172179016279664,False
D170,16,-0.468386955770324,False
D170,17,-0.5228916196397885,False
D170,18,-0.5211445307325636,False
D170,19,-0.4693258481048946,False
D170,20,-0.4936455813928267,False
D170,21,-0.46370252052816874,False
D170,22,-0.44082456002873543,False
D170,23,-0.5338820913056673,True
D170,24,-0.4910252803529683,False
D170,25,-0.4798352647191094,False
D170,26,-0.4805304213664014,False
D171,1,-0.4446809426842011,False
D171,2,-0.4721538580877527,False
D171,3,-0.43310109291714305,False
D171,4,-0.464634136962982,False
D171,5,-0.4182241129846461,False
D171,6,-0.4317970792285463,False
D171,7,-0.44151793112697674,False
D171,8,-0.43713383330773237,False
D171,9,-0.45373188583023494,False
D171,10,-0.4362196912243204,False
D171,11,-0.4292301846120369,False
D171,12,-0.4599289738851527,False
D171,13,-0.42088179334509596,False
D171,14,-0.45930187335493783,False
D171,15,-0.4287439723406629,False
D171,16,-0.44167379487475106,False
D171,17,-0.44159095472013904,False
D171,18,-0.42372780673006694,False
D171,19,-0.42117761958269745,False
D171,20,-0.4407335488687947,False
D171,21,-0.43192661554366235,False
D171,22,-0.4240149401563205,False
D171,23,-0.429393469575138,False
D171,24,-0.443546917426948,False
D171,25,-0.4737203201321742,False
D171,26,-0.4360761848025158,False
D172,1,-0.405619148531228,False
D172,2,-0.4004079181810964,False
D172,3,-0.40951298002180525,False
D172,4,-0.39737156568989856,False
D172,5,-0.4068026932557723,False
D172,6,-0.4031584818281561,False
D172,7,-0.3976148222899321,False
D172,8,-0.392691417109525,False
D172,9,-0.40001594720920547,False
D172,10,-0.3928277768016925,False
D172,11,-0.41714635508197506,False
D172,12,-0.4038610183004552,False
D172,13,-0.4165610101741608,False
D172,14,-0.39724893125860977,False
D172,15,-0.4131946916082356,False
D172,16,-0.41758124445650613,False
D172,17,-0.4259205925875121,False
D172,18,-0.4106069921379704,False
D172,19,-0.4509947926327882,False
D172,20,-0.4245931795688715,False
D172,21,-0.38959427070506775,False
D172,22,-0.4439032464801604,False
D172,23,-0.3985143247557531,False
D172,24,-0.3960832989958015,False
D172,25,-0.397533492819255,False
D172,26,-0.4125112751164713,False
D173,1,-0.43037914619409035,False
D173,2,-0.4216773762497665,False
D173,3,-0.4292916337629132,False
D173,4,-0.4344778731509937,False
D173,5,-0.4304814845739167,False
D173,6,-0.4254855659643594,False
D173,7,-0.4535154831555757,False
D173,8,-0.46867706084624844,False
D173,9,-0.44948497979377444,False
D173,10,-0.42243673054526387,False
D173,11,-0.4210502718014282,False
D173,12,-0.4509503238366251,False
D174,1,-0.45769394083809484,False
D174,2,-0.4262008805613933,False
D174,3,-0.4764501404151896,False
D174,4,-0.42903873892814287,False
D174,5,-0.4673473109676066,False
D174,6,-0.4230086485486701,False
D174,7,-0.4391273062838992,False
D174,8,-0.4231433957919116,False
D174,9,-0.46552321856574314,False
D174,10,-0.44935984479513286,False
D174,11,-0.4531083944581384,False
D174,12,-0.4855967979908831,False
D174,13,-0.5043800036737599,False
D174,14,-0.4717797691013034,False
D174,15,-0.4943754677027772,False
D174,16,-0.5755551418384017,True
D174,17,-0.513167809508879,False
D175,1,-0.43282262158862267,False
D175,2,-0.4616454952891129,False
D175,3,-0.475405107687461,False
D175,4,-0.4639897292399022,False
D175,5,-0.4250143860610177,False
D175,6,-0.45000465458473005,False
D175,7,-0.46239069518066683,False
D175,8,-0.44495558738386526,False
D175,9,-0.4542317831493404,False
D175,10,-0.4708920876047023,False
D175,11,-0.41274143571278876,False
D175,12,-0.44743935469358026,False
D175,13,-0.4468300799883344,False
D175,14,-0.4211175197386714,False
D175,15,-0.4970309591766908,False
D175,16,-0.4623099407788004,False
D175,17,-0.43959039917447745,False
D175,18,-0.4468043589355426,False
D175,19,-0.4806356986662837,False
D175,20,-0.4216848309224522,False
D175,21,-0.48329331179118434,False
D175,22,-0.4433658767671359,False
D175,23,-0.44015649294885295,False
D175,24,-0.44340099048150705,False
D175,25,-0.4499630937123407,False
D175,26,-0.44620332993016015,False
D176,1,-0.5419451980443193,True
D176,2,-0.526591409079478,False
D176,3,-0.4832134933809618,False
D176,4,-0.49490419836688393,False
D176,5,-0.5099564437491132,False
D176,6,-0.5085138866975232,False
D176,7,-0.5116086425726993,False
D176,8,-0.5536663624971182,True
D176,9,-0.516489090137638,False
D176,10,-0.46637074042088794,False
D176,11,-0.44773624174227855,False
D176,12,-0.48067418841872284,False
D176,13,-0.5007264944809617,False
D176,14,-0.48437798043726055,False
D176,15,-0.5601115480923646,True
D176,16,-0.49676311404494644,False
D176,17,-0.5117930611602507,False
D176,18,-0.4352386041854519,False
D176,19,-0.4994369311899642,False
D176,20,-0.4584725779258578,False
D176,21,-0.47540546093638414,False
D176,22,-0.4917748898929696,False
D176,23,-0.5127798208036053,False
D176,24,-0.480260634909348,False
D176,25,-0.47129804238843753,False
D176,26,-0.4910667875061804,False
D177,1,-0.45092337660109566,False
D177,2,-0.41672546341530736,False
D177,3,-0.41194864658613334,False
D177,4,-0.41097883921388195,False
D177,5,-0.4056338574860553,False
D177,6,-0.4177616706592111,False
D177,7,-0.4217462295294065,False
D177,8,-0.47263233040195046,False
D177,9,-0.4616019730292785,False
D177,10,-0.42288898054192986,False
D177,11,-0.4386210912615965,False
D177,12,-0.4140859339630662,False
D177,13,-0.4331894960295138,False
D177,14,-0.40113449793721734,False
D177,15,-0.4323414069108624,False
D177,16,-0.46768729184750746,False
D177,17,-0.41253768392188717,False
D177,18,-0.46350749852543166,False
D177,19,-0.42679096363614,False
D177,20,-0.4351802364123427,False
D177,21,-0.4009804041898865,False
D177,22,-0.44188367166325215,False
D177,23,-0.4119499186786629,False
D177,24,-0.4717577131324316,False
D177,25,-0.42101035542948667,False
D177,26,-0.4448022124894913,False
D178,1,-0.49156824105551417,False
D178,2,-0.4774675702201299,False
D178,3,-0.46543133781913615,False
D178,4,-0.491296354683242,False
D178,5,-0.47490316406628924,False
D178,6,-0.5015577323580047,False
D178,7,-0.5549461727239186,True
D178,8,-0.5058724132146697,False
D178,9,-0.5041753872598655,False
D178,10,-0.436821812715798,False
D178,11,-0.4906173206595679,False
D178,12,-0.45460547901783965,False
D178,13,-0.487979859120665,False
D178,14,-0.46551933301495246,False
D178,15,-0.45678585331878085,False
D178,16,-0.48064379041975397,False
D178,17,-0.44887943566283883,False
D178,18,-0.4639966905158807,False
D178,19,-0.45695351457880334,False
D178,20,-0.4585290485274725,False
D178,21,-0.4498092729356154,False
D178,22,-0.4578397689211475,False
D178,23,-0.4638145953162265,False
D178,24,-0.4612823703470496,False
D178,25,-0.5178554452620467,False
D178,26,-0.4716521348009779,False
D179,1,-0.536685385218575,True
D179,2,-0.511474682587764,False
D179,3,-0.5318907223122108,False
D179,4,-0.5690138139585589,True
D179,5,-0.487958813879942,False
D179,6,-0.4996148852822036,False
D179,7,-0.5865468796620291,True
D179,8,-0.48968427084750676,False
D179,9,-0.5671756728235046,True
D179,10,-0.5369566829995709,True
D179,11,-0.49373391805902994,False
D179,12,-0.47882099967289343,False
D179,13,-0.5045040581244354,False
D179,14,-0.4691787701035657,False
D179,15,-0.5128611732708748,False
D179,16,-0.537657005371588,True
D179,17,-0.600739602687108,True
D179,18,-0.5280312087360046,False
D179,19,-0.5216859837682415,False
D179,20,-0.5016515933930151,False
D179,21,-0.49120980642497497,False
D179,22,-0.49335632796878576,False
D179,23,-0.5286692003114655,False
D179,24,-0.4961949447121757,False
D179,25,-0.48608456313373916,False
D179,26,-0.4829751565889218,False
D180,1,-0.4252935062433664,False
D180,2,-0.42489683913973714,False
D180,3,-0.40798294994575235,False
D180,4,-0.4183540640626276,False
D180,5,-0.43471611501929863,False
D180,6,-0.41547292742441105,False
D180,7,-0.4347916842861928,False
D180,8,-0.4118292717981316,False
D180,9,-0.4389072380109668,False
D180,10,-0.40308499684104526,False
D180,11,-0.4208101615738447,False
D180,12,-0.43886071373419366,False
D180,13,-0.40275530730091963,False
D180,14,-0.41737890270542666,False
D180,15,-0.5088685781284873,False
D180,16,-0.4058920608201932,False
D180,17,-0.4085109113951206,False
D180,18,-0.40841213342488497,False
D180,19,-0.39960040566170585,False
D180,20,-0.40804487948944584,False
D180,21,-0.40058311153017295,False
D180,22,-0.41891191813871015,False
D180,23,-0.4237532218442699,False
D180,24,-0.41301091866913087,False
D180,25,-0.4130968674076658,False
D180,26,-0.4193056738842935,False
D181,1,-0.4930732339926789,False
D181,2,-0.5400893880001926,True
D181,3,-0.4295044065565179,False
D181,4,-0.48198690973665115,False
D181,5,-0.4999888624815111,False
D181,6,-0.5038173207998236,False
D181,7,-0.4730389411483112,False
D181,8,-0.5379803565672492,True
D181,9,-0.5898988786711216,True
D181,10,-0.5415898000711249,True
D181,11,-0.523800693430447,False
D181,12,-0.46578557357095146,False
D181,13,-0.5208302524447035,False
D181,14,-0.4753425411591877,False
D181,15,-0.5172386132131186,False
D181,16,-0.6212396297431901,True
D181,17,-0.5255667601065585,False
D181,18,-0.49413486472806256,False
D181,19,-0.44719939478282544,False
D181,20,-0.5182704664898717,False
D181,21,-0.46827257092016317,False
D181,22,-0.4446363355363908,False
D181,23,-0.46004845316312876,False
D181,24,-0.5188666937586888,False
D181,25,-0.5236757414509218,False
D181,26,-0.49895074801527767,False
D182,1,-0.5025343581469075,False
D182,2,-0.49917287981381914,False
D182,3,-0.5259987506226957,False
D182,4,-0.5181386842814071,False
D182,5,-0.48351103364034026,False
D182,6,-0.5125200507114738,False
D182,7,-0.5365368930727672,True
D182,8,-0.48390336083242463,False
D182,9,-0.477129569647607,False
D182,10,-0.49244000482158706,False
D182,11,-0.4928562353673453,False
D182,12,-0.439992029837287,False
D182,13,-0.4850014618871804,False
D182,14,-0.5837643124252087,True
D182,15,-0.45965877305269354,False
D182,16,-0.4699821089763775,False
D182,17,-0.4661989275684714,False
D182,18,-0.48654487946748165,False
D182,19,-0.4787592794794745,False
D182,20,-0.49504332367235276,False
D182,21,-0.4580408655349667,False
D182,22,-0.4778721391456233,False
D182,23,-0.450286144116802,False
D182,24,-0.470803755106681,False
D182,25,-0.49827343467019475,False
D182,26,-0.4599770093189373,False
D183,1,-0.4100058843874689,False
D183,2,-0.4283583539079815,False
D183,3,-0.44896049705281965,False
D183,4,-0.4211616337366478,False
D183,5,-0.42828990714261483,False
D183,6,-0.41288240847254576,False
D183,7,-0.42098733846414305,False
D183,8,-0.4167175756852585,False
D183,9,-0.4200179581104037,False
D183,10,-0.48474736256792766,False
D183,11,-0.41385187285390684,False
D183,12,-0.40516811706242706,False
D183,13,-0.4286868652307613,False
D183,14,-0.412245592050799,False
D183,15,-0.4238638931356709,False
D183,16,-0.40492856451755804,False
D183,17,-0.4430640232758937,False
D183,18,-0.3960230777616144,False
D183,19,-0.414975877659409,False
D183,20,-0.4536948579377234,False
D183,21,-0.45214546229845676,False
D183,22,-0.3973198799904296,False
D183,23,-0.4138439020356015,False
D183,24,-0.4124801092173937,False
D183,25,-0.4425871803489025,False
D183,26,-0.460412182039595,False
D184,1,-0.44853189073823846,False
D184,2,-0.46738927254444473,False
D184,3,-0.4354851087639094,False
D184,4,-0.44635807498301733,False
D184,5,-0.4416599910666005,False
D184,6,-0.49024701655970826,False
D184,7,-0.45307005646865905,False
D184,8,-0.4360895255777219,False
D184,9,-0.4132138453395213,False
D184,10,-0.4560995737351453,False
D184,11,-0.4838519983418071,False
D184,12,-0.5279250030141457,False
D184,13,-0.5147990065969518,False
D184,14,-0.48872126178021796,False
D184,15,-0.5340297446503621,True
D184,16,-0.509992086004647,False
D184,17,-0.554405165723411,True
D185,1,-0.42071748611170406,False
D185,2,-0.4072861800015526,False
D185,3,-0.44513767255945375,False
D185,4,-0.43875909975538074,False
D185,5,-0.4265006840076016,False
D185,6,-0.42637771966696064,False
D185,7,-0.41059965382111246,False
D185,8,-0.44208265482977616,False
D185,9,-0.4388420430127054,False
D185,10,-0.45109188184073545,False
D185,11,-0.44935663908218426,False
D185,12,-0.41601884167171493,False
D185,13,-0.4629374023893568,False
D185,14,-0.42913564613783656,False
D185,15,-0.4259732953306627,False
D185,16,-0.5315146384023468,False
D185,17,-0.40087939384747495,False
D185,18,-0.4413996877783682,False
D185,19,-0.44282034154208816,False
D185,20,-0.45962953396891937,False
D185,21,-0.4355969059001946,False
D185,22,-0.4337841357292652,False
D185,23,-0.43309505504877743,False
D185,24,-0.4089296863042336,False
D185,25,-0.41714996669285853,False
D185,26,-0.4315223992708351,False
D186,1,-0.44251730269365075,False
D186,2,-0.4280680682863845,False
D186,3,-0.42971074227812783,False
D186,4,-0.44301534734503806,False
D186,5,-0.4276920573650228,False
D186,6,-0.4299877192974805,False
D186,7,-0.443442907676797,False
D186,8,-0.4424171918952622,False
D186,9,-0.4322211942412216,False
D186,10,-0.4343477835570863,False
D186,11,-0.42824746774887346,False
D186,12,-0.46246136017728695,False
D187,1,-0.4325760601976425,False
D187,2,-0.4102186003700015,False
D187,3,-0.41652037442088274,False
D187,4,-0.409482484390444,False
D187,5,-0.40457999607788253,False
D187,6,-0.39577732605731036,False
D187,7,-0.42071056554784425,False
D187,8,-0.40762185745576957,False
D187,9,-0.41735461072041785,False
D187,10,-0.4160252897047499,False
D187,11,-0.42188523892315943,False
D187,12,-0.42606154382163697,False
D187,13,-0.4301856119895788,False
D187,14,-0.4093568407033307,False
D187,15,-0.4367500520976643,False
D187,16,-0.43645440855628553,False
D187,17,-0.4048953949896067,False
D187,18,-0.401724113193591,False
D187,19,-0.4308106667539204,False
D187,20,-0.4189927576224834,False
D187,21,-0.42606175160876264,False
D187,22,-0.42946773604031163,False
D187,23,-0.40984820741801314,False
D187,24,-0.4397480255082856,False
D187,25,-0.4661093455584792,False
D187,26,-0.4283036109060744,False
D188,1,-0.43531409201385524,False
D188,2,-0.4040986539521625,False
D188,3,-0.42772902620078024,False
D188,4,-0.45645957619639,False
D188,5,-0.4216520039892666,False
D188,6,-0.4736241593165958,False
D188,7,-0.4159534952114332,False
D188,8,-0.4191304508968985,False
D188,9,-0.4221073782992989,False
D188,10,-0.4154437348822976,False
D188,11,-0.4559942031601627,False
D188,12,-0.42184575328200674,False
D188,13,-0.4158538246095422,False
D188,14,-0.42932419879098255,False
D188,15,-0.43207331668836224,False
D188,16,-0.41665674419715754,False
D188,17,-0.411967708851314,False
D188,18,-0.40765103453232737,False
D188,19,-0.4601920800996038,False
D188,20,-0.4375226555615247,False
D188,21,-0.4305102447287996,False
D188,22,-0.4423370375254664,False
D188,23,-0.4209577148350062,False
D188,24,-0.48612370847445247,False
D188,25,-0.44570502257468103,False
D188,26,-0.424813482115827,False
D189,1,-0.473899878328972,False
D189,2,-0.47815758022835236,False
D189,3,-0.452573142689691,False
D189,4,-0.44600424079387313,False
D189,5,-0.4532852251509674,False
D189,6,-0.4580461440012634,False
D189,7,-0.5204154340111321,False
D189,8,-0.4405528560241477,False
D189,9,-0.4671478000311759,False
D189,10,-0.5048100391952149,False
D189,11,-0.44486930837515265,False
D189,12,-0.4715683740927652,False
D189,13,-0.4541943115720837,False
D189,14,-0.47329611998137355,False
D189,15,-0.449664089921655,False
D189,16,-0.44372722491739514,False
D189,17,-0.44382449245125927,False
D189,18,-0.4746024483940779,False
D189,19,-0.4501448139742876,False
D189,20,-0.4491054178746067,False
D189,21,-0.44741322303079817,False
D189,22,-0.44812936732844066,False
D189,23,-0.4322411879109601,False
D189,24,-0.4658018051090004,False
D189,25,-0.4657917328084475,False
D189,26,-0.4302891012443954,False
D190,1,-0.430232886485836,False
D190,2,-0.4217343286805277,False
D190,3,-0.4221564295737669,False
D190,4,-0.4202640931193119,False
D190,5,-0.4136330007942135,False
D190,6,-0.42200537546212896,False
D190,7,-0.4149222082278748,False
D190,8,-0.4088332733422015,False
D190,9,-0.41473430848423803,False
D190,10,-0.4063424720851499,False
D190,11,-0.4046511815305622,False
D190,12,-0.40678780825130606,False
D190,13,-0.4025024822108265,False
D190,14,-0.4068469447243147,False
D190,15,-0.420942443690738,False
D190,16,-0.41604686574592015,False
D190,17,-0.4137750654167818,False
D190,18,-0.38997385202108803,False
D190,19,-0.4088134219088364,False
D190,20,-0.40114233527870874,False
D190,21,-0.42411119197554287,False
D190,22,-0.40519035344246196,False
D190,23,-0.4558445003345184,False
D190,24,-0.4039017009357668,False
D190,25,-0.4313877111700733,False
D190,26,-0.3964397908715136,False
D191,1,-0.44877992713615894,False
D191,2,-0.4677379805430702,False
D191,3,-0.440007100060344,False
D191,4,-0.4499806390443489,False
D191,5,-0.4200013494823133,False
D191,6,-0.425886973400026,False
D191,7,-0.42387480257574683,False
D191,8,-0.4396187301427735,False
D191,9,-0.4394899647829635,False
D191,10,-0.40550851332776294,False
D191,11,-0.4339903998112007,False
D191,12,-0.45382666996083604,False
D191,13,-0.4380303314740961,False
D191,14,-0.41916450045675796,False
D191,15,-0.40598847137860267,False
D191,16,-0.4102473850878946,False
D191,17,-0.413091814459832,False
D191,18,-0.43759814544835485,False
D191,19,-0.42831367680926985,False
D191,20,-0.4916871044340642,False
D191,21,-0.42960092231474717,False
